  0.99165E-01   -0.39127E-03  0.76843E-01    0.72192E+01  0.13908E+01    0.44526E+01  0.45505E+00   -0.11539E+01 -0.27959E-01   -0.15314E+01 -0.14921E+00    0.12095E+01  0.24492E+00    0.52803E+00  0.39808E-01    0.17376E+00  0.28472E-01    0.12095E+00  0.24492E-01    0.12503E+05
  0.99554E-01   -0.38047E-03  0.77063E-01    0.72210E+01  0.13458E+01    0.44499E+01  0.44048E+00   -0.11525E+01 -0.27146E-01   -0.15305E+01 -0.14445E+00    0.12101E+01  0.23705E+00    0.52776E+00  0.38553E-01    0.17379E+00  0.27560E-01    0.12101E+00  0.23705E-01    0.12454E+05
  0.99943E-01   -0.38013E-03  0.77349E-01    0.72209E+01  0.13391E+01    0.44494E+01  0.43832E+00   -0.11523E+01 -0.27034E-01   -0.15303E+01 -0.14374E+00    0.12101E+01  0.23586E+00    0.52772E+00  0.38367E-01    0.17378E+00  0.27423E-01    0.12101E+00  0.23586E-01    0.12406E+05
  0.10033E+00   -0.38165E-03  0.77646E-01    0.72205E+01  0.13391E+01    0.44493E+01  0.43834E+00   -0.11523E+01 -0.27046E-01   -0.15302E+01 -0.14375E+00    0.12100E+01  0.23586E+00    0.52770E+00  0.38369E-01    0.17377E+00  0.27423E-01    0.12100E+00  0.23586E-01    0.12357E+05
  0.10072E+00   -0.38334E-03  0.77922E-01    0.72173E+01  0.13389E+01    0.44482E+01  0.43852E+00   -0.11522E+01 -0.27144E-01   -0.15299E+01 -0.14382E+00    0.12095E+01  0.23583E+00    0.52762E+00  0.38391E-01    0.17371E+00  0.27422E-01    0.12095E+00  0.23583E-01    0.12310E+05
  0.10111E+00   -0.38546E-03  0.78144E-01    0.72072E+01  0.13384E+01    0.44450E+01  0.43907E+00   -0.11520E+01 -0.27445E-01   -0.15288E+01 -0.14402E+00    0.12078E+01  0.23574E+00    0.52736E+00  0.38458E-01    0.17351E+00  0.27420E-01    0.12078E+00  0.23574E-01    0.12262E+05
  0.10150E+00   -0.36935E-03  0.78255E-01    0.72001E+01  0.12735E+01    0.44382E+01  0.41859E+00   -0.11500E+01 -0.26512E-01   -0.15265E+01 -0.13734E+00    0.12069E+01  0.22435E+00    0.52676E+00  0.36705E-01    0.17337E+00  0.26106E-01    0.12069E+00  0.22435E-01    0.12215E+05
  0.10189E+00   -0.33699E-03  0.78283E-01    0.71953E+01  0.11525E+01    0.44289E+01  0.37966E+00   -0.11465E+01 -0.24421E-01   -0.15232E+01 -0.12462E+00    0.12067E+01  0.20312E+00    0.52589E+00  0.33345E-01    0.17326E+00  0.23647E-01    0.12067E+00  0.20312E-01    0.12169E+05
  0.10228E+00   -0.30445E-03  0.78329E-01    0.71900E+01  0.10327E+01    0.44202E+01  0.34091E+00   -0.11434E+01 -0.22249E-01   -0.15201E+01 -0.11194E+00    0.12063E+01  0.18207E+00    0.52508E+00  0.29986E-01    0.17314E+00  0.21206E-01    0.12063E+00  0.18207E-01    0.12123E+05
  0.10266E+00   -0.27974E-03  0.78389E-01    0.71786E+01  0.94064E+00    0.44117E+01  0.31137E+00   -0.11410E+01 -0.20666E-01   -0.15172E+01 -0.10228E+00    0.12048E+01  0.16588E+00    0.52432E+00  0.27426E-01    0.17291E+00  0.19331E-01    0.12048E+00  0.16588E-01    0.12077E+05
  0.10305E+00   -0.27438E-03  0.77575E-01    0.70507E+01  0.89527E+00    0.43670E+01  0.30263E+00   -0.11372E+01 -0.22442E-01   -0.15025E+01 -0.99610E-01    0.11833E+01  0.15787E+00    0.52073E+00  0.26836E-01    0.17041E+00  0.18470E-01    0.11833E+00  0.15787E-01    0.12031E+05
  0.10344E+00   -0.26993E-03  0.76485E-01    0.68945E+01  0.84981E+00    0.43118E+01  0.29469E+00   -0.11323E+01 -0.24604E-01   -0.14842E+01 -0.97239E-01    0.11571E+01  0.14983E+00    0.51626E+00  0.26350E-01    0.16733E+00  0.17618E-01    0.11571E+00  0.14983E-01    0.11986E+05
  0.10383E+00   -0.26487E-03  0.75391E-01    0.67438E+01  0.80535E+00    0.42571E+01  0.28625E+00   -0.11269E+01 -0.26444E-01   -0.14661E+01 -0.94685E-01    0.11317E+01  0.14197E+00    0.51180E+00  0.25807E-01    0.16435E+00  0.16777E-01    0.11317E+00  0.14197E-01    0.11941E+05
  0.10422E+00   -0.25922E-03  0.74309E-01    0.65998E+01  0.76217E+00    0.42037E+01  0.27737E+00   -0.11212E+01 -0.27947E-01   -0.14484E+01 -0.91965E-01    0.11075E+01  0.13433E+00    0.50739E+00  0.25209E-01    0.16149E+00  0.15954E-01    0.11075E+00  0.13433E-01    0.11897E+05
  0.10461E+00   -0.26184E-03  0.73223E-01    0.64566E+01  0.74511E+00    0.41504E+01  0.27756E+00   -0.11154E+01 -0.30227E-01   -0.14307E+01 -0.92244E-01    0.10834E+01  0.13129E+00    0.50298E+00  0.25429E-01    0.15863E+00  0.15672E-01    0.10834E+00  0.13129E-01    0.11852E+05
  0.10500E+00   -0.26060E-03  0.73985E-01    0.65081E+01  0.74641E+00    0.41695E+01  0.27573E+00   -0.11175E+01 -0.29228E-01   -0.14370E+01 -0.91559E-01    0.10921E+01  0.13153E+00    0.50456E+00  0.25189E-01    0.15966E+00  0.15672E-01    0.10921E+00  0.13153E-01    0.11808E+05
  0.10538E+00   -0.25406E-03  0.75915E-01    0.66857E+01  0.75097E+00    0.42340E+01  0.26955E+00   -0.11239E+01 -0.25850E-01   -0.14584E+01 -0.89250E-01    0.11221E+01  0.13238E+00    0.50987E+00  0.24387E-01    0.16320E+00  0.15677E-01    0.11221E+00  0.13238E-01    0.11765E+05
  0.10577E+00   -0.24848E-03  0.77639E-01    0.68453E+01  0.75516E+00    0.42905E+01  0.26414E+00   -0.11290E+01 -0.22901E-01   -0.14771E+01 -0.87241E-01    0.11491E+01  0.13316E+00    0.51446E+00  0.23697E-01    0.16635E+00  0.15686E-01    0.11491E+00  0.13316E-01    0.11722E+05
  0.10616E+00   -0.24419E-03  0.79193E-01    0.69890E+01  0.76050E+00    0.43401E+01  0.25991E+00   -0.11330E+01 -0.20353E-01   -0.14934E+01 -0.85654E-01    0.11734E+01  0.13413E+00    0.51846E+00  0.23145E-01    0.16918E+00  0.15728E-01    0.11734E+00  0.13413E-01    0.11679E+05
  0.10655E+00   -0.24626E-03  0.80727E-01    0.71304E+01  0.78603E+00    0.43887E+01  0.26255E+00   -0.11369E+01 -0.18345E-01   -0.15094E+01 -0.86334E-01    0.11972E+01  0.13866E+00    0.52236E+00  0.23210E-01    0.17195E+00  0.16187E-01    0.11972E+00  0.13866E-01    0.11636E+05
